Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL)
10081.0,1.4545,3.3376,0.0000
10082.0,1.4549,3.3371,0.0000
10083.0,1.4553,3.3366,0.0000
10084.0,1.4557,3.3361,0.0000
10085.0,1.4561,3.3356,0.0000
10086.0,1.4565,3.3351,0.0000
10087.0,1.4569,3.3346,0.0000
10088.0,1.4573,3.3341,0.0000
10089.0,1.4577,3.3336,0.0000
10090.0,1.4581,3.3331,0.0000
10091.0,1.4585,3.3326,0.0000
10092.0,1.4589,3.3321,0.0000
10093.0,1.4593,3.3316,0.0000
10094.0,1.4597,3.3311,0.0000
10095.0,1.4601,3.3306,0.0000
10096.0,1.4605,3.3301,0.0000
10097.0,1.4609,3.3296,0.0000
10098.0,1.4614,3.3291,0.0000
10099.0,1.4618,3.3286,0.0000
10100.0,1.4622,3.3282,0.0000
10101.0,1.4626,3.3277,0.0000
10102.0,1.4630,3.3272,0.0000
10103.0,1.4634,3.3267,0.0000
10104.0,1.4638,3.3262,0.0000
10105.0,1.4642,3.3257,0.0000
10106.0,1.4646,3.3252,0.0000
10107.0,1.4650,3.3247,0.0000
10108.0,1.4654,3.3242,0.0000
10109.0,1.4658,3.3237,0.0000
10110.0,1.4662,3.3232,0.0000
10111.0,1.4666,3.3227,0.0000
10112.0,1.4670,3.3223,0.0000
10113.0,1.4675,3.3218,0.0000
10114.0,1.4679,3.3213,0.0000
10115.0,1.4683,3.3208,0.0000
10116.0,1.4687,3.3203,0.0000
10117.0,1.4691,3.3198,0.0000
10118.0,1.4695,3.3193,0.0000
10119.0,1.4699,3.3188,0.0000
10120.0,1.4703,3.3184,0.0000
10121.0,1.4707,3.3179,0.0000
10122.0,1.4711,3.3174,0.0000
10123.0,1.4715,3.3169,0.0000
10124.0,1.4719,3.3164,0.0000
10125.0,1.4724,3.3159,0.0000
10126.0,1.4728,3.3154,0.0000
10127.0,1.4732,3.3149,0.0000
10128.0,1.4736,3.3145,0.0000
10129.0,1.4740,3.3140,0.0000
10130.0,1.4744,3.3135,0.0000
10131.0,1.4748,3.3130,0.0000
10132.0,1.4752,3.3125,0.0000
10133.0,1.4756,3.3120,0.0000
10134.0,1.4760,3.3116,0.0000
10135.0,1.4764,3.3111,0.0000
10136.0,1.4769,3.3106,0.0000
10137.0,1.4773,3.3101,0.0000
10138.0,1.4777,3.3096,0.0000
10139.0,1.4781,3.3091,0.0000
10140.0,1.4785,3.3087,0.0000
10141.0,1.4789,3.3082,0.0000
10142.0,1.4793,3.3077,0.0000
10143.0,1.4797,3.3072,0.0000
10144.0,1.4801,3.3067,0.0000
10145.0,1.4806,3.3062,0.0000
10146.0,1.4810,3.3058,0.0000
10147.0,1.4814,3.3053,0.0000
10148.0,1.4818,3.3048,0.0000
10149.0,1.4822,3.3043,0.0000
10150.0,1.4826,3.3038,0.0000
10151.0,1.4830,3.3034,0.0000
10152.0,1.4834,3.3029,0.0000
10153.0,1.4838,3.3024,0.0000
10154.0,1.4843,3.3019,0.0000
10155.0,1.4847,3.3014,0.0000
10156.0,1.4851,3.3010,0.0000
10157.0,1.4855,3.3005,0.0000
10158.0,1.4859,3.3000,0.0000
10159.0,1.4863,3.2995,0.0000
10160.0,1.4867,3.2991,0.0000
10161.0,1.4871,3.2986,0.0000
10162.0,1.4876,3.2981,0.0000
10163.0,1.4880,3.2976,0.0000
10164.0,1.4884,3.2972,0.0000
10165.0,1.4888,3.2967,0.0000
10166.0,1.4892,3.2962,0.0000
10167.0,1.4896,3.2957,0.0000
10168.0,1.4900,3.2952,0.0000
10169.0,1.4905,3.2948,0.0000
10170.0,1.4909,3.2943,0.0000
10171.0,1.4913,3.2938,0.0000
10172.0,1.4917,3.2933,0.0000
10173.0,1.4921,3.2929,0.0000
10174.0,1.4925,3.2924,0.0000
10175.0,1.4929,3.2919,0.0000
10176.0,1.4934,3.2915,0.0000
10177.0,1.4938,3.2910,0.0000
10178.0,1.4942,3.2905,0.0000
10179.0,1.4946,3.2900,0.0000
10180.0,1.4950,3.2896,0.0000
10181.0,1.4954,3.2891,0.0000
10182.0,1.4958,3.2886,0.0000
10183.0,1.4963,3.2881,0.0000
10184.0,1.4967,3.2877,0.0000
10185.0,1.4971,3.2872,0.0000
10186.0,1.4975,3.2867,0.0000
10187.0,1.4979,3.2863,0.0000
10188.0,1.4983,3.2858,0.0000
10189.0,1.4988,3.2853,0.0000
10190.0,1.4992,3.2849,0.0000
10191.0,1.4996,3.2844,0.0000
10192.0,1.5000,3.2839,0.0000
10193.0,1.5004,3.2834,0.0000
10194.0,1.5008,3.2830,0.0000
10195.0,1.5013,3.2825,0.0000
10196.0,1.5017,3.2820,0.0000
10197.0,1.5021,3.2816,0.0000
10198.0,1.5025,3.2811,0.0000
10199.0,1.5029,3.2806,0.0000
10200.0,1.5033,3.2802,0.0000
10201.0,1.5038,3.2797,0.0000
10202.0,1.5042,3.2792,0.0000
10203.0,1.5046,3.2788,0.0000
10204.0,1.5050,3.2783,0.0000
10205.0,1.5054,3.2778,0.0000
10206.0,1.5059,3.2774,0.0000
10207.0,1.5063,3.2769,0.0000
10208.0,1.5067,3.2764,0.0000
10209.0,1.5071,3.2760,0.0000
10210.0,1.5075,3.2755,0.0000
10211.0,1.5079,3.2750,0.0000
10212.0,1.5084,3.2746,0.0000
10213.0,1.5088,3.2741,0.0000
10214.0,1.5092,3.2737,0.0000
10215.0,1.5096,3.2732,0.0000
10216.0,1.5100,3.2727,0.0000
10217.0,1.5105,3.2723,0.0000
10218.0,1.5109,3.2718,0.0000
10219.0,1.5113,3.2713,0.0000
10220.0,1.5117,3.2709,0.0000
10221.0,1.5121,3.2704,0.0000
10222.0,1.5126,3.2700,0.0000
10223.0,1.5130,3.2695,0.0000
10224.0,1.5134,3.2690,0.0000
10225.0,1.5138,3.2686,0.0000
10226.0,1.5142,3.2681,0.0000
10227.0,1.5147,3.2677,0.0000
10228.0,1.5151,3.2672,0.0000
10229.0,1.5155,3.2667,0.0000
10230.0,1.5159,3.2663,0.0000
10231.0,1.5163,3.2658,0.0000
10232.0,1.5168,3.2654,0.0000
10233.0,1.5172,3.2649,0.0000
10234.0,1.5176,3.2644,0.0000
10235.0,1.5180,3.2640,0.0000
10236.0,1.5185,3.2635,0.0000
10237.0,1.5189,3.2631,0.0000
10238.0,1.5193,3.2626,0.0000
10239.0,1.5197,3.2621,0.0000
10240.0,1.5201,3.2617,0.0000
10241.0,1.5206,3.2612,0.0000
10242.0,1.5210,3.2608,0.0000
10243.0,1.5214,3.2603,0.0000
10244.0,1.5218,3.2599,0.0000
10245.0,1.5223,3.2594,0.0000
10246.0,1.5227,3.2590,0.0000
10247.0,1.5231,3.2585,0.0000
10248.0,1.5235,3.2580,0.0000
10249.0,1.5239,3.2576,0.0000
10250.0,1.5244,3.2571,0.0000
10251.0,1.5248,3.2567,0.0000
10252.0,1.5252,3.2562,0.0000
10253.0,1.5256,3.2558,0.0000
10254.0,1.5261,3.2553,0.0000
10255.0,1.5265,3.2549,0.0000
10256.0,1.5269,3.2544,0.0000
10257.0,1.5273,3.2540,0.0000
10258.0,1.5278,3.2535,0.0000
10259.0,1.5282,3.2531,0.0000
10260.0,1.5286,3.2526,0.0000
10261.0,1.5290,3.2521,0.0000
10262.0,1.5295,3.2517,0.0000
10263.0,1.5299,3.2512,0.0000
10264.0,1.5303,3.2508,0.0000
10265.0,1.5307,3.2503,0.0000
10266.0,1.5312,3.2499,0.0000
10267.0,1.5316,3.2494,0.0000
10268.0,1.5320,3.2490,0.0000
10269.0,1.5324,3.2485,0.0000
10270.0,1.5329,3.2481,0.0000
10271.0,1.5333,3.2476,0.0000
10272.0,1.5337,3.2472,0.0000
10273.0,1.5341,3.2467,0.0000
10274.0,1.5346,3.2463,0.0000
10275.0,1.5350,3.2458,0.0000
10276.0,1.5354,3.2454,0.0000
10277.0,1.5358,3.2450,0.0000
10278.0,1.5363,3.2445,0.0000
10279.0,1.5367,3.2441,0.0000
10280.0,1.5371,3.2436,0.0000
10281.0,1.5376,3.2432,0.0000
10282.0,1.5380,3.2427,0.0000
10283.0,1.5384,3.2423,0.0000
10284.0,1.5388,3.2418,0.0000
10285.0,1.5393,3.2414,0.0000
10286.0,1.5397,3.2409,0.0000
10287.0,1.5401,3.2405,0.0000
10288.0,1.5405,3.2400,0.0000
10289.0,1.5410,3.2396,0.0000
10290.0,1.5414,3.2392,0.0000
10291.0,1.5418,3.2387,0.0000
10292.0,1.5423,3.2383,0.0000
10293.0,1.5427,3.2378,0.0000
10294.0,1.5431,3.2374,0.0000
10295.0,1.5435,3.2369,0.0000
10296.0,1.5440,3.2365,0.0000
10297.0,1.5444,3.2361,0.0000
10298.0,1.5448,3.2356,0.0000
10299.0,1.5453,3.2352,0.0000
10300.0,1.5457,3.2347,0.0000
10301.0,1.5461,3.2343,0.0000
10302.0,1.5465,3.2338,0.0000
10303.0,1.5470,3.2334,0.0000
10304.0,1.5474,3.2330,0.0000
10305.0,1.5478,3.2325,0.0000
10306.0,1.5483,3.2321,0.0000
10307.0,1.5487,3.2316,0.0000
10308.0,1.5491,3.2312,0.0000
10309.0,1.5496,3.2308,0.0000
10310.0,1.5500,3.2303,0.0000
10311.0,1.5504,3.2299,0.0000
10312.0,1.5509,3.2294,0.0000
10313.0,1.5513,3.2290,0.0000
10314.0,1.5517,3.2286,0.0000
10315.0,1.5521,3.2281,0.0000
10316.0,1.5526,3.2277,0.0000
10317.0,1.5530,3.2272,0.0000
10318.0,1.5534,3.2268,0.0000
10319.0,1.5539,3.2264,0.0000
10320.0,1.5543,3.2259,0.0000
10321.0,1.5547,3.2255,0.0000
10322.0,1.5552,3.2251,0.0000
10323.0,1.5556,3.2246,0.0000
10324.0,1.5560,3.2242,0.0000
10325.0,1.5565,3.2238,0.0000
10326.0,1.5569,3.2233,0.0000
10327.0,1.5573,3.2229,0.0000
10328.0,1.5578,3.2224,0.0000
10329.0,1.5582,3.2220,0.0000
10330.0,1.5586,3.2216,0.0000
10331.0,1.5591,3.2211,0.0000
10332.0,1.5595,3.2207,0.0000
10333.0,1.5599,3.2203,0.0000
10334.0,1.5604,3.2198,0.0000
10335.0,1.5608,3.2194,0.0000
10336.0,1.5612,3.2190,0.0000
10337.0,1.5617,3.2185,0.0000
10338.0,1.5621,3.2181,0.0000
10339.0,1.5625,3.2177,0.0000
10340.0,1.5630,3.2172,0.0000
10341.0,1.5634,3.2168,0.0000
10342.0,1.5638,3.2164,0.0000
10343.0,1.5643,3.2160,0.0000
10344.0,1.5647,3.2155,0.0000
10345.0,1.5651,3.2151,0.0000
10346.0,1.5656,3.2147,0.0000
10347.0,1.5660,3.2142,0.0000
10348.0,1.5664,3.2138,0.0000
10349.0,1.5669,3.2134,0.0000
10350.0,1.5673,3.2129,0.0000
10351.0,1.5677,3.2125,0.0000
10352.0,1.5682,3.2121,0.0000
10353.0,1.5686,3.2117,0.0000
10354.0,1.5690,3.2112,0.0000
10355.0,1.5695,3.2108,0.0000
10356.0,1.5699,3.2104,0.0000
10357.0,1.5704,3.2099,0.0000
10358.0,1.5708,3.2095,0.0000
10359.0,1.5712,3.2091,0.0000
10360.0,1.5717,3.2087,0.0000
10361.0,1.5721,3.2082,0.0000
10362.0,1.5725,3.2078,0.0000
10363.0,1.5730,3.2074,0.0000
10364.0,1.5734,3.2069,0.0000
10365.0,1.5739,3.2065,0.0000
10366.0,1.5743,3.2061,0.0000
10367.0,1.5747,3.2057,0.0000
10368.0,1.5752,3.2052,0.0000
10369.0,1.5756,3.2048,0.0000
10370.0,1.5760,3.2044,0.0000
10371.0,1.5765,3.2040,0.0000
10372.0,1.5769,3.2035,0.0000
10373.0,1.5774,3.2031,0.0000
10374.0,1.5778,3.2027,0.0000
10375.0,1.5782,3.2023,0.0000
10376.0,1.5787,3.2019,0.0000
10377.0,1.5791,3.2014,0.0000
10378.0,1.5795,3.2010,0.0000
10379.0,1.5800,3.2006,0.0000
10380.0,1.5804,3.2002,0.0000
10381.0,1.5809,3.1997,0.0000
10382.0,1.5813,3.1993,0.0000
10383.0,1.5817,3.1989,0.0000
10384.0,1.5822,3.1985,0.0000
10385.0,1.5826,3.1981,0.0000
10386.0,1.5831,3.1976,0.0000
10387.0,1.5835,3.1972,0.0000
10388.0,1.5839,3.1968,0.0000
10389.0,1.5844,3.1964,0.0000
10390.0,1.5848,3.1960,0.0000
10391.0,1.5853,3.1955,0.0000
10392.0,1.5857,3.1951,0.0000
10393.0,1.5861,3.1947,0.0000
10394.0,1.5866,3.1943,0.0000
10395.0,1.5870,3.1939,0.0000
10396.0,1.5875,3.1934,0.0000
10397.0,1.5879,3.1930,0.0000
10398.0,1.5883,3.1926,0.0000
10399.0,1.5888,3.1922,0.0000
10400.0,1.5892,3.1918,0.0000
10401.0,1.5897,3.1914,0.0000
10402.0,1.5901,3.1909,0.0000
10403.0,1.5906,3.1905,0.0000
10404.0,1.5910,3.1901,0.0000
10405.0,1.5914,3.1897,0.0000
10406.0,1.5919,3.1893,0.0000
10407.0,1.5923,3.1889,0.0000
10408.0,1.5928,3.1884,0.0000
10409.0,1.5932,3.1880,0.0000
10410.0,1.5936,3.1876,0.0000
10411.0,1.5941,3.1872,0.0000
10412.0,1.5945,3.1868,0.0000
10413.0,1.5950,3.1864,0.0000
10414.0,1.5954,3.1860,0.0000
10415.0,1.5959,3.1855,0.0000
10416.0,1.5963,3.1851,0.0000
10417.0,1.5967,3.1847,0.0000
10418.0,1.5972,3.1843,0.0000
10419.0,1.5976,3.1839,0.0000
10420.0,1.5981,3.1835,0.0000
10421.0,1.5985,3.1831,0.0000
10422.0,1.5990,3.1827,0.0000
10423.0,1.5994,3.1822,0.0000
10424.0,1.5999,3.1818,0.0000
10425.0,1.6003,3.1814,0.0000
10426.0,1.6007,3.1810,0.0000
10427.0,1.6012,3.1806,0.0000
10428.0,1.6016,3.1802,0.0000
10429.0,1.6021,3.1798,0.0000
10430.0,1.6025,3.1794,0.0000
10431.0,1.6030,3.1790,0.0000
10432.0,1.6034,3.1785,0.0000
10433.0,1.6039,3.1781,0.0000
10434.0,1.6043,3.1777,0.0000
10435.0,1.6048,3.1773,0.0000
10436.0,1.6052,3.1769,0.0000
10437.0,1.6056,3.1765,0.0000
10438.0,1.6061,3.1761,0.0000
10439.0,1.6065,3.1757,0.0000
10440.0,1.6070,3.1753,0.0000
10441.0,1.6074,3.1749,0.0000
10442.0,1.6079,3.1745,0.0000
10443.0,1.6083,3.1741,0.0000
10444.0,1.6088,3.1737,0.0000
10445.0,1.6092,3.1732,0.0000
10446.0,1.6097,3.1728,0.0000
10447.0,1.6101,3.1724,0.0000
10448.0,1.6106,3.1720,0.0000
10449.0,1.6110,3.1716,0.0000
10450.0,1.6115,3.1712,0.0000
10451.0,1.6119,3.1708,0.0000
10452.0,1.6123,3.1704,0.0000
10453.0,1.6128,3.1700,0.0000
10454.0,1.6132,3.1696,0.0000
10455.0,1.6137,3.1692,0.0000
10456.0,1.6141,3.1688,0.0000
10457.0,1.6146,3.1684,0.0000
10458.0,1.6150,3.1680,0.0000
10459.0,1.6155,3.1676,0.0000
10460.0,1.6159,3.1672,0.0000
10461.0,1.6164,3.1668,0.0000
10462.0,1.6168,3.1664,0.0000
10463.0,1.6173,3.1660,0.0000
10464.0,1.6177,3.1656,0.0000
10465.0,1.6182,3.1652,0.0000
10466.0,1.6186,3.1648,0.0000
10467.0,1.6191,3.1644,0.0000
10468.0,1.6195,3.1640,0.0000
10469.0,1.6200,3.1636,0.0000
10470.0,1.6204,3.1632,0.0000
10471.0,1.6209,3.1628,0.0000
10472.0,1.6213,3.1624,0.0000
10473.0,1.6218,3.1620,0.0000
10474.0,1.6222,3.1616,0.0000
10475.0,1.6227,3.1612,0.0000
10476.0,1.6231,3.1608,0.0000
10477.0,1.6236,3.1604,0.0000
10478.0,1.6240,3.1600,0.0000
10479.0,1.6245,3.1596,0.0000
10480.0,1.6249,3.1592,0.0000
10481.0,1.6254,3.1588,0.0000
10482.0,1.6258,3.1584,0.0000
10483.0,1.6263,3.1580,0.0000
10484.0,1.6267,3.1576,0.0000
10485.0,1.6272,3.1572,0.0000
10486.0,1.6276,3.1568,0.0000
10487.0,1.6281,3.1564,0.0000
10488.0,1.6285,3.1560,0.0000
10489.0,1.6290,3.1556,0.0000
10490.0,1.6295,3.1552,0.0000
10491.0,1.6299,3.1548,0.0000
10492.0,1.6304,3.1544,0.0000
10493.0,1.6308,3.1540,0.0000
10494.0,1.6313,3.1536,0.0000
10495.0,1.6317,3.1533,0.0000
10496.0,1.6322,3.1529,0.0000
10497.0,1.6326,3.1525,0.0000
10498.0,1.6331,3.1521,0.0000
10499.0,1.6335,3.1517,0.0000
10500.0,1.6340,3.1513,0.0000
10501.0,1.6344,3.1509,0.0000
10502.0,1.6349,3.1505,0.0000
10503.0,1.6353,3.1501,0.0000
10504.0,1.6358,3.1497,0.0000
10505.0,1.6363,3.1493,0.0000
10506.0,1.6367,3.1489,0.0000
10507.0,1.6372,3.1485,0.0000
10508.0,1.6376,3.1482,0.0000
10509.0,1.6381,3.1478,0.0000
10510.0,1.6385,3.1474,0.0000
10511.0,1.6390,3.1470,0.0000
10512.0,1.6394,3.1466,0.0000
10513.0,1.6399,3.1462,0.0000
10514.0,1.6404,3.1458,0.0000
10515.0,1.6408,3.1454,0.0000
10516.0,1.6413,3.1450,0.0000
10517.0,1.6417,3.1446,0.0000
10518.0,1.6422,3.1443,0.0000
10519.0,1.6426,3.1439,0.0000
10520.0,1.6431,3.1435,0.0000
10521.0,1.6435,3.1431,0.0000
10522.0,1.6440,3.1427,0.0000
10523.0,1.6445,3.1423,0.0000
10524.0,1.6449,3.1419,0.0000
10525.0,1.6454,3.1415,0.0000
10526.0,1.6458,3.1412,0.0000
10527.0,1.6463,3.1408,0.0000
10528.0,1.6467,3.1404,0.0000
10529.0,1.6472,3.1400,0.0000
10530.0,1.6477,3.1396,0.0000
10531.0,1.6481,3.1392,0.0000
10532.0,1.6486,3.1388,0.0000
10533.0,1.6490,3.1385,0.0000
10534.0,1.6495,3.1381,0.0000
10535.0,1.6499,3.1377,0.0000
10536.0,1.6504,3.1373,0.0000
10537.0,1.6509,3.1369,0.0000
10538.0,1.6513,3.1365,0.0000
10539.0,1.6518,3.1362,0.0000
10540.0,1.6522,3.1358,0.0000
10541.0,1.6527,3.1354,0.0000
10542.0,1.6532,3.1350,0.0000
10543.0,1.6536,3.1346,0.0000
10544.0,1.6541,3.1342,0.0000
10545.0,1.6545,3.1339,0.0000
10546.0,1.6550,3.1335,0.0000
10547.0,1.6555,3.1331,0.0000
10548.0,1.6559,3.1327,0.0000
10549.0,1.6564,3.1323,0.0000
10550.0,1.6568,3.1320,0.0000
10551.0,1.6573,3.1316,0.0000
10552.0,1.6578,3.1312,0.0000
10553.0,1.6582,3.1308,0.0000
10554.0,1.6587,3.1304,0.0000
10555.0,1.6591,3.1301,0.0000
10556.0,1.6596,3.1297,0.0000
10557.0,1.6601,3.1293,0.0000
10558.0,1.6605,3.1289,0.0000
10559.0,1.6610,3.1285,0.0000
10560.0,1.6614,3.1282,0.0000
10561.0,1.6619,3.1278,0.0000
10562.0,1.6624,3.1274,0.0000
10563.0,1.6628,3.1270,0.0000
10564.0,1.6633,3.1267,0.0000
10565.0,1.6638,3.1263,0.0000
10566.0,1.6642,3.1259,0.0000
10567.0,1.6647,3.1255,0.0000
10568.0,1.6651,3.1251,0.0000
10569.0,1.6656,3.1248,0.0000
10570.0,1.6661,3.1244,0.0000
10571.0,1.6665,3.1240,0.0000
10572.0,1.6670,3.1236,0.0000
10573.0,1.6675,3.1233,0.0000
10574.0,1.6679,3.1229,0.0000
10575.0,1.6684,3.1225,0.0000
10576.0,1.6688,3.1221,0.0000
10577.0,1.6693,3.1218,0.0000
10578.0,1.6698,3.1214,0.0000
10579.0,1.6702,3.1210,0.0000
10580.0,1.6707,3.1206,0.0000
10581.0,1.6712,3.1203,0.0000
10582.0,1.6716,3.1199,0.0000
10583.0,1.6721,3.1195,0.0000
10584.0,1.6726,3.1192,0.0000
10585.0,1.6730,3.1188,0.0000
10586.0,1.6735,3.1184,0.0000
10587.0,1.6740,3.1180,0.0000
10588.0,1.6744,3.1177,0.0000
10589.0,1.6749,3.1173,0.0000
10590.0,1.6753,3.1169,0.0000
10591.0,1.6758,3.1166,0.0000
10592.0,1.6763,3.1162,0.0000
10593.0,1.6767,3.1158,0.0000
10594.0,1.6772,3.1154,0.0000
10595.0,1.6777,3.1151,0.0000
10596.0,1.6781,3.1147,0.0000
10597.0,1.6786,3.1143,0.0000
10598.0,1.6791,3.1140,0.0000
10599.0,1.6795,3.1136,0.0000
10600.0,1.6800,3.1132,0.0000
10601.0,1.6805,3.1129,0.0000
10602.0,1.6809,3.1125,0.0000
10603.0,1.6814,3.1121,0.0000
10604.0,1.6819,3.1118,0.0000
10605.0,1.6823,3.1114,0.0000
10606.0,1.6828,3.1110,0.0000
10607.0,1.6833,3.1107,0.0000
10608.0,1.6837,3.1103,0.0000
10609.0,1.6842,3.1099,0.0000
10610.0,1.6847,3.1096,0.0000
10611.0,1.6852,3.1092,0.0000
10612.0,1.6856,3.1088,0.0000
10613.0,1.6861,3.1085,0.0000
10614.0,1.6866,3.1081,0.0000
10615.0,1.6870,3.1077,0.0000
10616.0,1.6875,3.1074,0.0000
10617.0,1.6880,3.1070,0.0000
10618.0,1.6884,3.1066,0.0000
10619.0,1.6889,3.1063,0.0000
10620.0,1.6894,3.1059,0.0000
10621.0,1.6898,3.1055,0.0000
10622.0,1.6903,3.1052,0.0000
10623.0,1.6908,3.1048,0.0000
10624.0,1.6912,3.1045,0.0000
10625.0,1.6917,3.1041,0.0000
10626.0,1.6922,3.1037,0.0000
10627.0,1.6927,3.1034,0.0000
10628.0,1.6931,3.1030,0.0000
10629.0,1.6936,3.1026,0.0000
10630.0,1.6941,3.1023,0.0000
10631.0,1.6945,3.1019,0.0000
10632.0,1.6950,3.1016,0.0000
10633.0,1.6955,3.1012,0.0000
10634.0,1.6960,3.1008,0.0000
10635.0,1.6964,3.1005,0.0000
10636.0,1.6969,3.1001,0.0000
10637.0,1.6974,3.0998,0.0000
10638.0,1.6978,3.0994,0.0000
10639.0,1.6983,3.0990,0.0000
10640.0,1.6988,3.0987,0.0000
10641.0,1.6993,3.0983,0.0000
10642.0,1.6997,3.0980,0.0000
10643.0,1.7002,3.0976,0.0000
10644.0,1.7007,3.0972,0.0000
10645.0,1.7011,3.0969,0.0000
10646.0,1.7016,3.0965,0.0000
10647.0,1.7021,3.0962,0.0000
10648.0,1.7026,3.0958,0.0000
10649.0,1.7030,3.0955,0.0000
10650.0,1.7035,3.0951,0.0000
10651.0,1.7040,3.0947,0.0000
10652.0,1.7045,3.0944,0.0000
10653.0,1.7049,3.0940,0.0000
10654.0,1.7054,3.0937,0.0000
10655.0,1.7059,3.0933,0.0000
10656.0,1.7063,3.0930,0.0000
10657.0,1.7068,3.0926,0.0000
10658.0,1.7073,3.0923,0.0000
10659.0,1.7078,3.0919,0.0000
10660.0,1.7082,3.0916,0.0000
10661.0,1.7087,3.0912,0.0000
10662.0,1.7092,3.0908,0.0000
10663.0,1.7097,3.0905,0.0000
10664.0,1.7101,3.0901,0.0000
10665.0,1.7106,3.0898,0.0000
10666.0,1.7111,3.0894,0.0000
10667.0,1.7116,3.0891,0.0000
10668.0,1.7120,3.0887,0.0000
10669.0,1.7125,3.0884,0.0000
10670.0,1.7130,3.0880,0.0000
10671.0,1.7135,3.0877,0.0000
10672.0,1.7139,3.0873,0.0000
10673.0,1.7144,3.0870,0.0000
10674.0,1.7149,3.0866,0.0000
10675.0,1.7154,3.0863,0.0000
10676.0,1.7159,3.0859,0.0000
10677.0,1.7163,3.0856,0.0000
10678.0,1.7168,3.0852,0.0000
10679.0,1.7173,3.0849,0.0000
10680.0,1.7178,3.0845,0.0000
10681.0,1.7182,3.0842,0.0000
10682.0,1.7187,3.0838,0.0000
10683.0,1.7192,3.0835,0.0000
10684.0,1.7197,3.0831,0.0000
10685.0,1.7201,3.0828,0.0000
10686.0,1.7206,3.0824,0.0000
10687.0,1.7211,3.0821,0.0000
10688.0,1.7216,3.0817,0.0000
10689.0,1.7221,3.0814,0.0000
10690.0,1.7225,3.0810,0.0000
10691.0,1.7230,3.0807,0.0000
10692.0,1.7235,3.0803,0.0000
10693.0,1.7240,3.0800,0.0000
10694.0,1.7245,3.0796,0.0000
10695.0,1.7249,3.0793,0.0000
10696.0,1.7254,3.0790,0.0000
10697.0,1.7259,3.0786,0.0000
10698.0,1.7264,3.0783,0.0000
10699.0,1.7268,3.0779,0.0000
10700.0,1.7273,3.0776,0.0000
10701.0,1.7278,3.0772,0.0000
10702.0,1.7283,3.0769,0.0000
10703.0,1.7288,3.0765,0.0000
10704.0,1.7292,3.0762,0.0000
10705.0,1.7297,3.0759,0.0000
10706.0,1.7302,3.0755,0.0000
10707.0,1.7307,3.0752,0.0000
10708.0,1.7312,3.0748,0.0000
10709.0,1.7317,3.0745,0.0000
10710.0,1.7321,3.0741,0.0000
10711.0,1.7326,3.0738,0.0000
10712.0,1.7331,3.0735,0.0000
10713.0,1.7336,3.0731,0.0000
10714.0,1.7341,3.0728,0.0000
10715.0,1.7345,3.0724,0.0000
10716.0,1.7350,3.0721,0.0000
10717.0,1.7355,3.0718,0.0000
10718.0,1.7360,3.0714,0.0000
10719.0,1.7365,3.0711,0.0000
10720.0,1.7370,3.0707,0.0000
10721.0,1.7374,3.0704,0.0000
10722.0,1.7379,3.0701,0.0000
10723.0,1.7384,3.0697,0.0000
10724.0,1.7389,3.0694,0.0000
10725.0,1.7394,3.0690,0.0000
10726.0,1.7398,3.0687,0.0000
10727.0,1.7403,3.0684,0.0000
10728.0,1.7408,3.0680,0.0000
10729.0,1.7413,3.0677,0.0000
10730.0,1.7418,3.0673,0.0000
10731.0,1.7423,3.0670,0.0000
10732.0,1.7427,3.0667,0.0000
10733.0,1.7432,3.0663,0.0000
10734.0,1.7437,3.0660,0.0000
10735.0,1.7442,3.0657,0.0000
10736.0,1.7447,3.0653,0.0000
10737.0,1.7452,3.0650,0.0000
10738.0,1.7457,3.0647,0.0000
10739.0,1.7461,3.0643,0.0000
10740.0,1.7466,3.0640,0.0000
10741.0,1.7471,3.0636,0.0000
10742.0,1.7476,3.0633,0.0000
10743.0,1.7481,3.0630,0.0000
10744.0,1.7486,3.0626,0.0000
10745.0,1.7491,3.0623,0.0000
10746.0,1.7495,3.0620,0.0000
10747.0,1.7500,3.0616,0.0000
10748.0,1.7505,3.0613,0.0000
10749.0,1.7510,3.0610,0.0000
10750.0,1.7515,3.0606,0.0000
10751.0,1.7520,3.0603,0.0000
10752.0,1.7525,3.0600,0.0000
10753.0,1.7529,3.0596,0.0000
10754.0,1.7534,3.0593,0.0000
10755.0,1.7539,3.0590,0.0000
10756.0,1.7544,3.0587,0.0000
10757.0,1.7549,3.0583,0.0000
10758.0,1.7554,3.0580,0.0000
10759.0,1.7559,3.0577,0.0000
10760.0,1.7564,3.0573,0.0000
10761.0,1.7568,3.0570,0.0000
10762.0,1.7573,3.0567,0.0000
10763.0,1.7578,3.0563,0.0000
10764.0,1.7583,3.0560,0.0000
10765.0,1.7588,3.0557,0.0000
10766.0,1.7593,3.0553,0.0000
10767.0,1.7598,3.0550,0.0000
10768.0,1.7603,3.0547,0.0000
10769.0,1.7608,3.0544,0.0000
10770.0,1.7612,3.0540,0.0000
10771.0,1.7617,3.0537,0.0000
10772.0,1.7622,3.0534,0.0000
10773.0,1.7627,3.0531,0.0000
10774.0,1.7632,3.0527,0.0000
10775.0,1.7637,3.0524,0.0000
10776.0,1.7642,3.0521,0.0000
10777.0,1.7647,3.0517,0.0000
10778.0,1.7652,3.0514,0.0000
